id,name,zone_id,is_deleted,status,country_id,created_on,created_by,updated_on,updated_by
1483,Nuuk,0,No,Active,86,25-01-2023 03:12,,,
1484,Paamiut,0,No,Active,86,25-01-2023 03:12,,,
1485,Qaanaaq,0,No,Active,86,25-01-2023 03:12,,,
1486,Qaqortoq,0,No,Active,86,25-01-2023 03:12,,,
1487,Qasigiannguit,0,No,Active,86,25-01-2023 03:12,,,
1488,Qeqertarsuaq,0,No,Active,86,25-01-2023 03:12,,,
1489,Sisimiut,0,No,Active,86,25-01-2023 03:12,,,
1490,Udenfor kommunal inddeling,0,No,Active,86,25-01-2023 03:12,,,
1491,Upernavik,0,No,Active,86,25-01-2023 03:12,,,
1492,Uummannaq,0,No,Active,86,25-01-2023 03:12,,,
1493,Carriacou-Petite Martinique,0,No,Active,87,25-01-2023 03:12,,,
1494,Saint Andrew,0,No,Active,87,25-01-2023 03:12,,,
1495,Saint Davids,0,No,Active,87,25-01-2023 03:12,,,
1496,Saint George's,0,No,Active,87,25-01-2023 03:12,,,
1497,Saint John,0,No,Active,87,25-01-2023 03:12,,,
1498,Saint Mark,0,No,Active,87,25-01-2023 03:12,,,
1499,Saint Patrick,0,No,Active,87,25-01-2023 03:12,,,
1500,Basse-Terre,0,No,Active,88,25-01-2023 03:12,,,
1501,Grande-Terre,0,No,Active,88,25-01-2023 03:12,,,
1502,Iles des Saintes,0,No,Active,88,25-01-2023 03:12,,,
1503,La Desirade,0,No,Active,88,25-01-2023 03:12,,,
1504,Marie-Galante,0,No,Active,88,25-01-2023 03:12,,,
1505,Saint Barthelemy,0,No,Active,88,25-01-2023 03:12,,,
1506,Saint Martin,0,No,Active,88,25-01-2023 03:12,,,
1507,Agana Heights,0,No,Active,89,25-01-2023 03:12,,,
1508,Agat,0,No,Active,89,25-01-2023 03:12,,,
1509,Barrigada,0,No,Active,89,25-01-2023 03:12,,,
1510,Chalan-Pago-Ordot,0,No,Active,89,25-01-2023 03:12,,,
1511,Dededo,0,No,Active,89,25-01-2023 03:12,,,
1512,Hagatna,0,No,Active,89,25-01-2023 03:12,,,
1513,Inarajan,0,No,Active,89,25-01-2023 03:12,,,
1514,Mangilao,0,No,Active,89,25-01-2023 03:12,,,
1515,Merizo,0,No,Active,89,25-01-2023 03:12,,,
1516,Mongmong-Toto-Maite,0,No,Active,89,25-01-2023 03:12,,,
1517,Santa Rita,0,No,Active,89,25-01-2023 03:12,,,
1518,Sinajana,0,No,Active,89,25-01-2023 03:12,,,
1519,Talofofo,0,No,Active,89,25-01-2023 03:12,,,
1520,Tamuning,0,No,Active,89,25-01-2023 03:12,,,
1521,Yigo,0,No,Active,89,25-01-2023 03:12,,,
1522,Yona,0,No,Active,89,25-01-2023 03:12,,,
1523,Alta Verapaz,0,No,Active,90,25-01-2023 03:12,,,
1524,Baja Verapaz,0,No,Active,90,25-01-2023 03:12,,,
1525,Chimaltenango,0,No,Active,90,25-01-2023 03:12,,,
1526,Chiquimula,0,No,Active,90,25-01-2023 03:12,,,
1527,El Progreso,0,No,Active,90,25-01-2023 03:12,,,
1528,Escuintla,0,No,Active,90,25-01-2023 03:12,,,
1529,Guatemala,0,No,Active,90,25-01-2023 03:12,,,
1530,Huehuetenango,0,No,Active,90,25-01-2023 03:12,,,
1531,Izabal,0,No,Active,90,25-01-2023 03:12,,,
1532,Jalapa,0,No,Active,90,25-01-2023 03:12,,,
1533,Jutiapa,0,No,Active,90,25-01-2023 03:12,,,
1534,Peten,0,No,Active,90,25-01-2023 03:12,,,
1535,Quezaltenango,0,No,Active,90,25-01-2023 03:12,,,
1536,Quiche,0,No,Active,90,25-01-2023 03:12,,,
1537,Retalhuleu,0,No,Active,90,25-01-2023 03:12,,,
1538,Sacatepequez,0,No,Active,90,25-01-2023 03:12,,,
1539,San Marcos,0,No,Active,90,25-01-2023 03:12,,,
1540,Santa Rosa,0,No,Active,90,25-01-2023 03:12,,,
1541,Solola,0,No,Active,90,25-01-2023 03:12,,,
1542,Suchitepequez,0,No,Active,90,25-01-2023 03:12,,,
1543,Totonicapan,0,No,Active,90,25-01-2023 03:12,,,
1544,Zacapa,0,No,Active,90,25-01-2023 03:12,,,
1545,Alderney,0,No,Active,91,25-01-2023 03:12,,,
1546,Castel,0,No,Active,91,25-01-2023 03:12,,,
1547,Forest,0,No,Active,91,25-01-2023 03:12,,,
1548,Saint Andrew,0,No,Active,91,25-01-2023 03:12,,,
1549,Saint Martin,0,No,Active,91,25-01-2023 03:12,,,
1550,Saint Peter Port,0,No,Active,91,25-01-2023 03:12,,,
1551,Saint Pierre du Bois,0,No,Active,91,25-01-2023 03:12,,,
1552,Saint Sampson,0,No,Active,91,25-01-2023 03:12,,,
1553,Saint Saviour,0,No,Active,91,25-01-2023 03:12,,,
1554,Sark,0,No,Active,91,25-01-2023 03:12,,,
1555,Torteval,0,No,Active,91,25-01-2023 03:12,,,
1556,Vale,0,No,Active,91,25-01-2023 03:12,,,
1557,Beyla,0,No,Active,92,25-01-2023 03:12,,,
1558,Boffa,0,No,Active,92,25-01-2023 03:12,,,
1559,Boke,0,No,Active,92,25-01-2023 03:12,,,
1560,Conakry,0,No,Active,92,25-01-2023 03:12,,,
1561,Coyah,0,No,Active,92,25-01-2023 03:12,,,
1562,Dabola,0,No,Active,92,25-01-2023 03:12,,,
1563,Dalaba,0,No,Active,92,25-01-2023 03:12,,,
1564,Dinguiraye,0,No,Active,92,25-01-2023 03:12,,,
1565,Faranah,0,No,Active,92,25-01-2023 03:12,,,
1566,Forecariah,0,No,Active,92,25-01-2023 03:12,,,
1567,Fria,0,No,Active,92,25-01-2023 03:12,,,
1568,Gaoual,0,No,Active,92,25-01-2023 03:12,,,
1569,Gueckedou,0,No,Active,92,25-01-2023 03:12,,,
1570,Kankan,0,No,Active,92,25-01-2023 03:12,,,
1571,Kerouane,0,No,Active,92,25-01-2023 03:12,,,
1572,Kindia,0,No,Active,92,25-01-2023 03:12,,,
1573,Kissidougou,0,No,Active,92,25-01-2023 03:12,,,
1574,Koubia,0,No,Active,92,25-01-2023 03:12,,,
1575,Koundara,0,No,Active,92,25-01-2023 03:12,,,
1576,Kouroussa,0,No,Active,92,25-01-2023 03:12,,,
1577,Labe,0,No,Active,92,25-01-2023 03:12,,,
1578,Lola,0,No,Active,92,25-01-2023 03:12,,,
1579,Macenta,0,No,Active,92,25-01-2023 03:12,,,
1580,Mali,0,No,Active,92,25-01-2023 03:12,,,
1581,Mamou,0,No,Active,92,25-01-2023 03:12,,,
1582,Mandiana,0,No,Active,92,25-01-2023 03:12,,,
1583,Nzerekore,0,No,Active,92,25-01-2023 03:12,,,
1584,Pita,0,No,Active,92,25-01-2023 03:12,,,
1585,Siguiri,0,No,Active,92,25-01-2023 03:12,,,
1586,Telimele,0,No,Active,92,25-01-2023 03:12,,,
1587,Tougue,0,No,Active,92,25-01-2023 03:12,,,
1588,Yomou,0,No,Active,92,25-01-2023 03:12,,,
1589,Bafata,0,No,Active,93,25-01-2023 03:12,,,
1590,Bissau,0,No,Active,93,25-01-2023 03:12,,,
1591,Bolama,0,No,Active,93,25-01-2023 03:12,,,
1592,Cacheu,0,No,Active,93,25-01-2023 03:12,,,
1593,Gabu,0,No,Active,93,25-01-2023 03:12,,,
1594,Oio,0,No,Active,93,25-01-2023 03:12,,,
1595,Quinara,0,No,Active,93,25-01-2023 03:12,,,
1596,Tombali,0,No,Active,93,25-01-2023 03:12,,,
1597,Barima-Waini,0,No,Active,94,25-01-2023 03:12,,,
1598,Cuyuni-Mazaruni,0,No,Active,94,25-01-2023 03:12,,,
1599,Demerara-Mahaica,0,No,Active,94,25-01-2023 03:12,,,
1600,East Berbice-Corentyne,0,No,Active,94,25-01-2023 03:12,,,
1601,Essequibo Islands-West Demerar,0,No,Active,94,25-01-2023 03:12,,,
1602,Mahaica-Berbice,0,No,Active,94,25-01-2023 03:12,,,
1603,Pomeroon-Supenaam,0,No,Active,94,25-01-2023 03:12,,,
1604,Potaro-Siparuni,0,No,Active,94,25-01-2023 03:12,,,
1605,Upper Demerara-Berbice,0,No,Active,94,25-01-2023 03:12,,,
1606,Upper Takutu-Upper Essequibo,0,No,Active,94,25-01-2023 03:12,,,
1607,Artibonite,0,No,Active,95,25-01-2023 03:12,,,
1608,Centre,0,No,Active,95,25-01-2023 03:12,,,
1609,Grand'Anse,0,No,Active,95,25-01-2023 03:12,,,
1610,Nord,0,No,Active,95,25-01-2023 03:12,,,
1611,Nord-Est,0,No,Active,95,25-01-2023 03:12,,,
1612,Nord-Ouest,0,No,Active,95,25-01-2023 03:12,,,
1613,Ouest,0,No,Active,95,25-01-2023 03:12,,,
1614,Sud,0,No,Active,95,25-01-2023 03:12,,,
1615,Sud-Est,0,No,Active,95,25-01-2023 03:12,,,
1616,Heard and McDonald Islands,0,No,Active,96,25-01-2023 03:12,,,
1617,Atlantida,0,No,Active,97,25-01-2023 03:12,,,
1618,Choluteca,0,No,Active,97,25-01-2023 03:12,,,
1619,Colon,0,No,Active,97,25-01-2023 03:12,,,
1620,Comayagua,0,No,Active,97,25-01-2023 03:12,,,
1621,Copan,0,No,Active,97,25-01-2023 03:12,,,
1622,Cortes,0,No,Active,97,25-01-2023 03:12,,,
1623,Distrito Central,0,No,Active,97,25-01-2023 03:12,,,
1624,El Paraiso,0,No,Active,97,25-01-2023 03:12,,,
1625,Francisco Morazan,0,No,Active,97,25-01-2023 03:12,,,
1626,Gracias a Dios,0,No,Active,97,25-01-2023 03:12,,,
1627,Intibuca,0,No,Active,97,25-01-2023 03:12,,,
1628,Islas de la Bahia,0,No,Active,97,25-01-2023 03:12,,,
1629,La Paz,0,No,Active,97,25-01-2023 03:12,,,
1630,Lempira,0,No,Active,97,25-01-2023 03:12,,,
1631,Ocotepeque,0,No,Active,97,25-01-2023 03:12,,,
1632,Olancho,0,No,Active,97,25-01-2023 03:12,,,
1633,Santa Barbara,0,No,Active,97,25-01-2023 03:12,,,
1634,Valle,0,No,Active,97,25-01-2023 03:12,,,
1635,Yoro,0,No,Active,97,25-01-2023 03:12,,,
1636,Hong Kong,0,No,Active,98,25-01-2023 03:12,,,
1637,Bacs-Kiskun,0,No,Active,99,25-01-2023 03:12,,,
1638,Baranya,0,No,Active,99,25-01-2023 03:12,,,
1639,Bekes,0,No,Active,99,25-01-2023 03:12,,,
1640,Borsod-Abauj-Zemplen,0,No,Active,99,25-01-2023 03:12,,,
1641,Budapest,0,No,Active,99,25-01-2023 03:12,,,
1642,Csongrad,0,No,Active,99,25-01-2023 03:12,,,
1643,Fejer,0,No,Active,99,25-01-2023 03:12,,,
1644,Gyor-Moson-Sopron,0,No,Active,99,25-01-2023 03:12,,,
1645,Hajdu-Bihar,0,No,Active,99,25-01-2023 03:12,,,
1646,Heves,0,No,Active,99,25-01-2023 03:12,,,
1647,Jasz-Nagykun-Szolnok,0,No,Active,99,25-01-2023 03:12,,,
1648,Komarom-Esztergom,0,No,Active,99,25-01-2023 03:12,,,
1649,Nograd,0,No,Active,99,25-01-2023 03:12,,,
1650,Pest,0,No,Active,99,25-01-2023 03:12,,,
1651,Somogy,0,No,Active,99,25-01-2023 03:12,,,
1652,Szabolcs-Szatmar-Bereg,0,No,Active,99,25-01-2023 03:12,,,
1653,Tolna,0,No,Active,99,25-01-2023 03:12,,,
1654,Vas,0,No,Active,99,25-01-2023 03:12,,,
1655,Veszprem,0,No,Active,99,25-01-2023 03:12,,,
1656,Zala,0,No,Active,99,25-01-2023 03:12,,,
1657,Austurland,0,No,Active,100,25-01-2023 03:12,,,
1658,Gullbringusysla,0,No,Active,100,25-01-2023 03:12,,,
1659,Hofu borgarsva i,0,No,Active,100,25-01-2023 03:12,,,
1660,Nor urland eystra,0,No,Active,100,25-01-2023 03:12,,,
1661,Nor urland vestra,0,No,Active,100,25-01-2023 03:12,,,
1662,Su urland,0,No,Active,100,25-01-2023 03:12,,,
1663,Su urnes,0,No,Active,100,25-01-2023 03:12,,,
1664,Vestfir ir,0,No,Active,100,25-01-2023 03:12,,,
1665,Vesturland,0,No,Active,100,25-01-2023 03:12,,,
1666,Aceh,0,No,Active,102,25-01-2023 03:12,,,
1667,Bali,0,No,Active,102,25-01-2023 03:12,,,
1668,Bangka-Belitung,0,No,Active,102,25-01-2023 03:12,,,
1669,Banten,0,No,Active,102,25-01-2023 03:12,,,
1670,Bengkulu,0,No,Active,102,25-01-2023 03:12,,,
1671,Gandaria,0,No,Active,102,25-01-2023 03:12,,,
1672,Gorontalo,0,No,Active,102,25-01-2023 03:12,,,
1673,Jakarta,0,No,Active,102,25-01-2023 03:12,,,
1674,Jambi,0,No,Active,102,25-01-2023 03:12,,,
1675,Jawa Barat,0,No,Active,102,25-01-2023 03:12,,,
1676,Jawa Tengah,0,No,Active,102,25-01-2023 03:12,,,
1677,Jawa Timur,0,No,Active,102,25-01-2023 03:12,,,
1678,Kalimantan Barat,0,No,Active,102,25-01-2023 03:12,,,
1679,Kalimantan Selatan,0,No,Active,102,25-01-2023 03:12,,,
1680,Kalimantan Tengah,0,No,Active,102,25-01-2023 03:12,,,
1681,Kalimantan Timur,0,No,Active,102,25-01-2023 03:12,,,
1682,Kendal,0,No,Active,102,25-01-2023 03:12,,,
1683,Lampung,0,No,Active,102,25-01-2023 03:12,,,
1684,Maluku,0,No,Active,102,25-01-2023 03:12,,,
1685,Maluku Utara,0,No,Active,102,25-01-2023 03:12,,,
1686,Nusa Tenggara Barat,0,No,Active,102,25-01-2023 03:12,,,
1687,Nusa Tenggara Timur,0,No,Active,102,25-01-2023 03:12,,,
1688,Papua,0,No,Active,102,25-01-2023 03:12,,,
1689,Riau,0,No,Active,102,25-01-2023 03:12,,,
1690,Riau Kepulauan,0,No,Active,102,25-01-2023 03:12,,,
1691,Solo,0,No,Active,102,25-01-2023 03:12,,,
1692,Sulawesi Selatan,0,No,Active,102,25-01-2023 03:12,,,
1693,Sulawesi Tengah,0,No,Active,102,25-01-2023 03:12,,,
1694,Sulawesi Tenggara,0,No,Active,102,25-01-2023 03:12,,,
1695,Sulawesi Utara,0,No,Active,102,25-01-2023 03:12,,,
1696,Sumatera Barat,0,No,Active,102,25-01-2023 03:12,,,
1697,Sumatera Selatan,0,No,Active,102,25-01-2023 03:12,,,
1698,Sumatera Utara,0,No,Active,102,25-01-2023 03:12,,,
1699,Yogyakarta,0,No,Active,102,25-01-2023 03:12,,,
1700,Ardabil,0,No,Active,103,25-01-2023 03:12,,,
1701,Azarbayjan-e Bakhtari,0,No,Active,103,25-01-2023 03:12,,,
1702,Azarbayjan-e Khavari,0,No,Active,103,25-01-2023 03:12,,,
1703,Bushehr,0,No,Active,103,25-01-2023 03:12,,,
1704,Chahar Mahal-e Bakhtiari,0,No,Active,103,25-01-2023 03:12,,,
1705,Esfahan,0,No,Active,103,25-01-2023 03:12,,,
1706,Fars,0,No,Active,103,25-01-2023 03:12,,,
1707,Gilan,0,No,Active,103,25-01-2023 03:12,,,
1708,Golestan,0,No,Active,103,25-01-2023 03:12,,,
1709,Hamadan,0,No,Active,103,25-01-2023 03:12,,,
1710,Hormozgan,0,No,Active,103,25-01-2023 03:12,,,
1711,Ilam,0,No,Active,103,25-01-2023 03:12,,,
1712,Kerman,0,No,Active,103,25-01-2023 03:12,,,
1713,Kermanshah,0,No,Active,103,25-01-2023 03:12,,,
1714,Khorasan,0,No,Active,103,25-01-2023 03:12,,,
1715,Khuzestan,0,No,Active,103,25-01-2023 03:12,,,
1716,Kohgiluyeh-e Boyerahmad,0,No,Active,103,25-01-2023 03:12,,,
1717,Kordestan,0,No,Active,103,25-01-2023 03:12,,,
1718,Lorestan,0,No,Active,103,25-01-2023 03:12,,,
1719,Markazi,0,No,Active,103,25-01-2023 03:12,,,
1720,Mazandaran,0,No,Active,103,25-01-2023 03:12,,,
1721,Ostan-e Esfahan,0,No,Active,103,25-01-2023 03:12,,,
1722,Qazvin,0,No,Active,103,25-01-2023 03:12,,,
1723,Qom,0,No,Active,103,25-01-2023 03:12,,,
1724,Semnan,0,No,Active,103,25-01-2023 03:12,,,
1725,Sistan-e Baluchestan,0,No,Active,103,25-01-2023 03:12,,,
1726,Tehran,0,No,Active,103,25-01-2023 03:12,,,
1727,Yazd,0,No,Active,103,25-01-2023 03:12,,,
1728,Zanjan,0,No,Active,103,25-01-2023 03:12,,,
1729,Babil,0,No,Active,104,25-01-2023 03:12,,,
1730,Baghdad,0,No,Active,104,25-01-2023 03:12,,,
1731,Dahuk,0,No,Active,104,25-01-2023 03:12,,,
1732,Dhi Qar,0,No,Active,104,25-01-2023 03:12,,,
1733,Diyala,0,No,Active,104,25-01-2023 03:12,,,
1734,Erbil,0,No,Active,104,25-01-2023 03:12,,,
1735,Irbil,0,No,Active,104,25-01-2023 03:12,,,
1736,Karbala,0,No,Active,104,25-01-2023 03:12,,,
1737,Kurdistan,0,No,Active,104,25-01-2023 03:12,,,
1738,Maysan,0,No,Active,104,25-01-2023 03:12,,,
1739,Ninawa,0,No,Active,104,25-01-2023 03:12,,,
1740,Salah-ad-Din,0,No,Active,104,25-01-2023 03:12,,,
1741,Wasit,0,No,Active,104,25-01-2023 03:12,,,
1742,al-Anbar,0,No,Active,104,25-01-2023 03:12,,,
1743,al-Basrah,0,No,Active,104,25-01-2023 03:12,,,
1744,al-Muthanna,0,No,Active,104,25-01-2023 03:12,,,
1745,al-Qadisiyah,0,No,Active,104,25-01-2023 03:12,,,
1746,an-Najaf,0,No,Active,104,25-01-2023 03:12,,,
1747,as-Sulaymaniyah,0,No,Active,104,25-01-2023 03:12,,,
1748,at-Ta'mim,0,No,Active,104,25-01-2023 03:12,,,
1749,Armagh,0,No,Active,105,25-01-2023 03:12,,,
1750,Carlow,0,No,Active,105,25-01-2023 03:12,,,
1751,Cavan,0,No,Active,105,25-01-2023 03:12,,,
1752,Clare,0,No,Active,105,25-01-2023 03:12,,,
1753,Cork,0,No,Active,105,25-01-2023 03:12,,,
1754,Donegal,0,No,Active,105,25-01-2023 03:12,,,
1755,Dublin,0,No,Active,105,25-01-2023 03:12,,,
1756,Galway,0,No,Active,105,25-01-2023 03:12,,,
1757,Kerry,0,No,Active,105,25-01-2023 03:12,,,
1758,Kildare,0,No,Active,105,25-01-2023 03:12,,,
1759,Kilkenny,0,No,Active,105,25-01-2023 03:12,,,
1760,Laois,0,No,Active,105,25-01-2023 03:12,,,
1761,Leinster,0,No,Active,105,25-01-2023 03:12,,,
1762,Leitrim,0,No,Active,105,25-01-2023 03:12,,,
1763,Limerick,0,No,Active,105,25-01-2023 03:12,,,
1764,Loch Garman,0,No,Active,105,25-01-2023 03:12,,,
1765,Longford,0,No,Active,105,25-01-2023 03:12,,,
1766,Louth,0,No,Active,105,25-01-2023 03:12,,,
1767,Mayo,0,No,Active,105,25-01-2023 03:12,,,
1768,Meath,0,No,Active,105,25-01-2023 03:12,,,
1769,Monaghan,0,No,Active,105,25-01-2023 03:12,,,
1770,Offaly,0,No,Active,105,25-01-2023 03:12,,,
1771,Roscommon,0,No,Active,105,25-01-2023 03:12,,,
1772,Sligo,0,No,Active,105,25-01-2023 03:12,,,
1773,Tipperary North Riding,0,No,Active,105,25-01-2023 03:12,,,
1774,Tipperary South Riding,0,No,Active,105,25-01-2023 03:12,,,
1775,Ulster,0,No,Active,105,25-01-2023 03:12,,,
1776,Waterford,0,No,Active,105,25-01-2023 03:12,,,
1777,Westmeath,0,No,Active,105,25-01-2023 03:12,,,
1778,Wexford,0,No,Active,105,25-01-2023 03:12,,,
1779,Wicklow,0,No,Active,105,25-01-2023 03:12,,,
1780,Beit Hanania,0,No,Active,106,25-01-2023 03:12,,,
1781,Ben Gurion Airport,0,No,Active,106,25-01-2023 03:12,,,
1782,Bethlehem,0,No,Active,106,25-01-2023 03:12,,,
1783,Caesarea,0,No,Active,106,25-01-2023 03:12,,,
1784,Centre,0,No,Active,106,25-01-2023 03:12,,,
1785,Gaza,0,No,Active,106,25-01-2023 03:12,,,
1786,Hadaron,0,No,Active,106,25-01-2023 03:12,,,
1787,Haifa District,0,No,Active,106,25-01-2023 03:12,,,
1788,Hamerkaz,0,No,Active,106,25-01-2023 03:12,,,
1789,Hazafon,0,No,Active,106,25-01-2023 03:12,,,
1790,Hebron,0,No,Active,106,25-01-2023 03:12,,,
1791,Jaffa,0,No,Active,106,25-01-2023 03:12,,,
1792,Jerusalem,0,No,Active,106,25-01-2023 03:12,,,
1793,Khefa,0,No,Active,106,25-01-2023 03:12,,,
1794,Kiryat Yam,0,No,Active,106,25-01-2023 03:12,,,
1795,Lower Galilee,0,No,Active,106,25-01-2023 03:12,,,
1796,Qalqilya,0,No,Active,106,25-01-2023 03:12,,,
1797,Talme Elazar,0,No,Active,106,25-01-2023 03:12,,,
1798,Tel Aviv,0,No,Active,106,25-01-2023 03:12,,,
1799,Tsafon,0,No,Active,106,25-01-2023 03:12,,,
1800,Umm El Fahem,0,No,Active,106,25-01-2023 03:12,,,
1801,Yerushalayim,0,No,Active,106,25-01-2023 03:12,,,
1802,Abruzzi,0,No,Active,107,25-01-2023 03:12,,,
1803,Abruzzo,0,No,Active,107,25-01-2023 03:12,,,
1804,Agrigento,0,No,Active,107,25-01-2023 03:12,,,
1805,Alessandria,0,No,Active,107,25-01-2023 03:12,,,
1806,Ancona,0,No,Active,107,25-01-2023 03:12,,,
1807,Arezzo,0,No,Active,107,25-01-2023 03:12,,,
1808,Ascoli Piceno,0,No,Active,107,25-01-2023 03:12,,,
1809,Asti,0,No,Active,107,25-01-2023 03:12,,,
1810,Avellino,0,No,Active,107,25-01-2023 03:12,,,
1811,Bari,0,No,Active,107,25-01-2023 03:12,,,
1812,Basilicata,0,No,Active,107,25-01-2023 03:12,,,
1813,Belluno,0,No,Active,107,25-01-2023 03:12,,,
1814,Benevento,0,No,Active,107,25-01-2023 03:12,,,
1815,Bergamo,0,No,Active,107,25-01-2023 03:12,,,
1816,Biella,0,No,Active,107,25-01-2023 03:12,,,
1817,Bologna,0,No,Active,107,25-01-2023 03:12,,,
1818,Bolzano,0,No,Active,107,25-01-2023 03:12,,,
1819,Brescia,0,No,Active,107,25-01-2023 03:12,,,
1820,Brindisi,0,No,Active,107,25-01-2023 03:12,,,
1821,Calabria,0,No,Active,107,25-01-2023 03:12,,,
1822,Campania,0,No,Active,107,25-01-2023 03:12,,,
1823,Cartoceto,0,No,Active,107,25-01-2023 03:12,,,
1824,Caserta,0,No,Active,107,25-01-2023 03:12,,,
1825,Catania,0,No,Active,107,25-01-2023 03:12,,,
1826,Chieti,0,No,Active,107,25-01-2023 03:12,,,
1827,Como,0,No,Active,107,25-01-2023 03:12,,,
1828,Cosenza,0,No,Active,107,25-01-2023 03:12,,,
1829,Cremona,0,No,Active,107,25-01-2023 03:12,,,
1830,Cuneo,0,No,Active,107,25-01-2023 03:12,,,
1831,Emilia-Romagna,0,No,Active,107,25-01-2023 03:12,,,
1832,Ferrara,0,No,Active,107,25-01-2023 03:12,,,
1833,Firenze,0,No,Active,107,25-01-2023 03:12,,,
1834,Florence,0,No,Active,107,25-01-2023 03:12,,,
1835,Forli-Cesena ,0,No,Active,107,25-01-2023 03:12,,,
1836,Friuli-Venezia Giulia,0,No,Active,107,25-01-2023 03:12,,,
1837,Frosinone,0,No,Active,107,25-01-2023 03:12,,,
1838,Genoa,0,No,Active,107,25-01-2023 03:12,,,
1839,Gorizia,0,No,Active,107,25-01-2023 03:12,,,
1840,L'Aquila,0,No,Active,107,25-01-2023 03:12,,,
1841,Lazio,0,No,Active,107,25-01-2023 03:12,,,
1842,Lecce,0,No,Active,107,25-01-2023 03:12,,,
1843,Lecco,0,No,Active,107,25-01-2023 03:12,,,
1845,Liguria,0,No,Active,107,25-01-2023 03:12,,,
1846,Lodi,0,No,Active,107,25-01-2023 03:12,,,
1847,Lombardia,0,No,Active,107,25-01-2023 03:12,,,
1848,Lombardy,0,No,Active,107,25-01-2023 03:12,,,
1849,Macerata,0,No,Active,107,25-01-2023 03:12,,,
1850,Mantova,0,No,Active,107,25-01-2023 03:12,,,
1851,Marche,0,No,Active,107,25-01-2023 03:12,,,
1852,Messina,0,No,Active,107,25-01-2023 03:12,,,
1853,Milan,0,No,Active,107,25-01-2023 03:12,,,
1854,Modena,0,No,Active,107,25-01-2023 03:12,,,
1855,Molise,0,No,Active,107,25-01-2023 03:12,,,
1856,Molteno,0,No,Active,107,25-01-2023 03:12,,,
1857,Montenegro,0,No,Active,107,25-01-2023 03:12,,,
1858,Monza and Brianza,0,No,Active,107,25-01-2023 03:12,,,
1859,Naples,0,No,Active,107,25-01-2023 03:12,,,
1860,Novara,0,No,Active,107,25-01-2023 03:12,,,
1861,Padova,0,No,Active,107,25-01-2023 03:12,,,
1862,Parma,0,No,Active,107,25-01-2023 03:12,,,
1863,Pavia,0,No,Active,107,25-01-2023 03:12,,,
1864,Perugia,0,No,Active,107,25-01-2023 03:12,,,
1865,Pesaro-Urbino,0,No,Active,107,25-01-2023 03:12,,,
1866,Piacenza,0,No,Active,107,25-01-2023 03:12,,,
1867,Piedmont,0,No,Active,107,25-01-2023 03:12,,,
1868,Piemonte,0,No,Active,107,25-01-2023 03:12,,,
1869,Pisa,0,No,Active,107,25-01-2023 03:12,,,
1870,Pordenone,0,No,Active,107,25-01-2023 03:12,,,
1871,Potenza,0,No,Active,107,25-01-2023 03:12,,,
1872,Puglia,0,No,Active,107,25-01-2023 03:12,,,
1873,Reggio Emilia,0,No,Active,107,25-01-2023 03:12,,,
1874,Rimini,0,No,Active,107,25-01-2023 03:12,,,
1875,Roma,0,No,Active,107,25-01-2023 03:12,,,
1876,Salerno,0,No,Active,107,25-01-2023 03:12,,,
1877,Sardegna,0,No,Active,107,25-01-2023 03:12,,,
1878,Sassari,0,No,Active,107,25-01-2023 03:12,,,
1879,Savona,0,No,Active,107,25-01-2023 03:12,,,
1880,Sicilia,0,No,Active,107,25-01-2023 03:12,,,
1881,Siena,0,No,Active,107,25-01-2023 03:12,,,
1882,Sondrio,0,No,Active,107,25-01-2023 03:12,,,
1883,South Tyrol,0,No,Active,107,25-01-2023 03:12,,,
1884,Taranto,0,No,Active,107,25-01-2023 03:12,,,
1885,Teramo,0,No,Active,107,25-01-2023 03:12,,,
1886,Torino,0,No,Active,107,25-01-2023 03:12,,,
1887,Toscana,0,No,Active,107,25-01-2023 03:12,,,
1888,Trapani,0,No,Active,107,25-01-2023 03:12,,,
1889,Trentino-Alto Adige,0,No,Active,107,25-01-2023 03:12,,,
1890,Trento,0,No,Active,107,25-01-2023 03:12,,,
1891,Treviso,0,No,Active,107,25-01-2023 03:12,,,
1892,Udine,0,No,Active,107,25-01-2023 03:12,,,
1893,Umbria,0,No,Active,107,25-01-2023 03:12,,,
1894,Valle d'Aosta,0,No,Active,107,25-01-2023 03:12,,,
1895,Varese,0,No,Active,107,25-01-2023 03:12,,,
1896,Veneto,0,No,Active,107,25-01-2023 03:12,,,
1897,Venezia,0,No,Active,107,25-01-2023 03:12,,,
1898,Verbano-Cusio-Ossola,0,No,Active,107,25-01-2023 03:12,,,
1899,Vercelli,0,No,Active,107,25-01-2023 03:12,,,
1900,Verona,0,No,Active,107,25-01-2023 03:12,,,
1901,Vicenza,0,No,Active,107,25-01-2023 03:12,,,
1902,Viterbo,0,No,Active,107,25-01-2023 03:12,,,
1903,Buxoro Viloyati,0,No,Active,108,25-01-2023 03:12,,,
1904,Clarendon,0,No,Active,108,25-01-2023 03:12,,,
1905,Hanover,0,No,Active,108,25-01-2023 03:12,,,
1906,Kingston,0,No,Active,108,25-01-2023 03:12,,,
1907,Manchester,0,No,Active,108,25-01-2023 03:12,,,
1908,Portland,0,No,Active,108,25-01-2023 03:12,,,
1909,Saint Andrews,0,No,Active,108,25-01-2023 03:12,,,
1910,Saint Ann,0,No,Active,108,25-01-2023 03:12,,,
